,Term,Age1,MUDI,Avg Transactions,Avg Bal,Avg Turnover,Time with Bank Years,Total Salary,Multiple Customers,Single Purpose,Outcome_G
5520,18,2110,6,22,70,1703,3,4,0,0,1
5521,12,4808,0,46,8791,20510,6,95,0,1,1
5522,60,4003,3,43,1849,4731,9,81,0,1,1
5523,24,2605,0,38,41,2106,3,29,0,0,1
5524,12,6108,2,32,170,3155,10,42,0,1,1
5525,36,4401,3,15,1819,826,16,35,1,0,1
5526,60,3100,1,54,68,3665,1,25,0,1,1
5527,48,3311,0,26,762,2927,4,52,0,1,1
5528,60,2911,0,21,46,2385,6,31,0,1,1
5529,36,3710,0,45,116,4634,3,48,0,0,1
5530,36,2504,1,12,1756,3998,9,35,0,0,1
5531,60,3501,0,63,83,4273,8,46,1,1,1
5532,36,3906,0,16,3211,10905,13,42,0,1,1
5533,21,3003,1,41,350,2472,10,34,0,1,1
5534,12,3504,6,64,67,1978,10,15,0,0,1
5535,60,5500,0,10,3611,3419,1,38,0,1,1
5536,60,4707,3,14,2185,2395,11,17,0,1,1
5537,18,5006,2,50,3645,25992,9,88,0,1,1
5538,12,4408,0,63,191,6775,11,66,1,1,1
5539,12,3010,2,23,1730,1848,12,22,0,1,1
5540,48,4109,0,48,2787,6976,18,44,0,1,1
5541,12,6305,0,17,899,1331,15,14,0,1,1
5542,24,2604,0,59,189,3199,9,38,0,1,1
5543,60,4409,0,13,412,3610,21,63,1,1,1
5544,30,2204,0,15,485,1976,2,25,0,1,1
5545,42,3609,0,18,5326,2377,8,28,0,1,1
5546,60,4207,0,46,1741,5882,11,70,0,1,1
5547,60,3003,0,31,815,2484,7,31,0,1,1
5548,24,4906,0,19,239,2960,8,47,0,1,1
5549,60,3303,0,38,1074,2375,20,32,0,1,1
5550,12,6704,3,20,110,2539,9,37,0,0,1
5551,36,4502,5,55,223,5117,10,66,0,0,1
5552,24,2800,0,24,1590,3048,10,30,0,1,1
5553,60,4408,0,59,3451,3197,10,50,0,1,1
5554,36,4503,0,24,934,2827,18,35,0,0,1
5555,24,2000,0,10,1140,811,10,18,0,1,1
5556,84,4000,0,13,2048,1322,9,30,0,0,1
5557,18,3903,6,20,132,2396,15,34,0,0,1
5558,12,5406,0,28,24460,56407,10,45,1,1,1
5559,60,4702,3,13,1910,3841,6,10,1,0,1
5560,48,4211,0,3,426,453,18,26,0,1,1
5561,36,2701,1,22,163,3348,4,42,0,0,1
5562,48,4803,6,38,971,2084,10,25,0,0,1
5563,42,4302,2,49,439,3260,7,37,0,1,1
5564,24,5210,4,38,744,4655,10,58,0,1,1
5565,48,2308,0,14,462,1968,4,26,0,1,1
5566,36,5810,0,0,0,0,10,66,1,1,1
5567,60,5102,0,38,3195,10742,15,51,0,1,1
5568,42,5900,5,21,2250,1904,10,41,1,0,1
5569,48,4100,0,93,354,5951,10,50,1,1,1
5570,60,3111,0,28,887,3379,2,50,0,1,1
5571,36,4206,0,18,155,4683,7,52,0,1,1
5572,36,2903,1,25,187,1819,2,22,0,1,1
5573,24,4800,0,12,502,2234,10,50,0,1,1
5574,36,5507,4,41,2546,2645,16,33,0,1,1
5575,24,2711,0,56,1913,4986,3,53,0,1,1
5576,12,2805,1,31,198,3957,3,42,0,1,1
5577,36,2608,5,24,230,2383,20,19,0,0,1
5578,36,2611,0,20,1207,2359,11,30,0,1,1
5579,12,4501,0,44,3999,5861,15,40,0,1,1
5580,36,5203,5,18,768,2027,14,28,0,0,1
5581,60,4107,0,32,829,2468,3,36,0,1,1
5582,12,3010,1,71,90,3117,7,30,0,1,1
5583,24,2900,0,34,1192,5736,9,22,0,1,1
5584,24,4810,6,35,819,4118,10,58,0,1,1
5585,24,2410,2,20,398,2764,10,36,0,1,1
5586,60,4708,1,20,1211,4918,5,75,0,0,1
5587,60,5110,0,9,5288,4500,11,67,1,1,1
5588,60,3108,0,45,1768,4924,10,38,0,1,1
5589,36,2400,1,27,729,2026,6,30,0,1,1
5590,60,3605,0,39,930,2668,3,31,0,1,1
5591,12,4807,2,27,1387,1611,6,34,1,0,1
5592,36,3602,0,15,5514,6083,10,32,0,1,1
5593,36,5300,4,66,340,3787,10,32,0,1,1
5594,12,6204,5,36,272,3299,14,44,0,1,1
5595,24,5911,0,45,1822,4185,17,47,0,1,1
5596,60,4905,3,49,222,4073,10,65,0,1,1
5597,36,4003,6,19,734,2606,13,45,0,1,1
5598,12,5401,2,28,1565,3959,22,72,0,0,1
5599,24,5807,4,46,2577,3471,10,43,0,0,1
5600,24,4904,1,31,1141,3200,3,32,0,1,1
5601,12,4505,3,26,1706,6614,6,41,0,1,1
5602,36,2707,1,42,1355,3853,6,56,0,1,1
5603,120,3004,0,33,1218,3092,10,30,1,0,1
5604,36,4107,3,46,3095,5482,9,85,1,0,1
5605,120,3111,4,22,2681,2063,12,55,1,0,1
5606,60,4700,0,0,0,0,5,10,0,0,1
5607,60,4405,0,26,541,4045,15,51,1,0,1
5608,60,3609,0,26,6084,6669,24,42,0,1,1
5609,60,5010,0,25,1146,2928,18,15,0,1,1
5610,36,4702,2,18,237,3100,2,39,0,1,1
5611,24,3002,0,19,147,2266,9,24,0,0,1
5612,60,5008,3,44,976,8257,16,124,1,0,1
5613,48,2607,1,74,1110,3075,3,39,0,1,1
5614,36,2405,0,23,859,2318,5,35,0,0,1
5615,36,2805,4,1,1273,23,3,24,0,0,1
5616,60,3406,0,135,39092,79266,7,50,0,1,1
5617,24,5809,0,42,2860,4692,14,59,1,1,1
5618,36,3106,5,39,108,3276,7,31,0,0,1
5619,60,2210,3,30,201,2524,4,9,0,0,1
5620,60,3907,0,15,1050,2249,10,24,0,1,1
5621,36,5702,1,18,374,2934,11,43,0,1,1
5622,36,3404,0,25,9097,3919,10,60,0,1,1
5623,120,5903,0,25,7167,6363,10,30,1,1,1
5624,6,2702,0,18,1503,3330,3,22,0,1,1
5625,30,4610,3,17,223,1506,10,12,0,0,1
5626,120,3105,5,7,7368,10960,10,40,1,0,1
5627,24,3900,0,40,344,4827,11,80,1,0,1
5628,60,4602,1,49,397,6030,10,44,0,1,1
5629,60,2209,6,33,48,1406,4,17,0,0,1
5630,60,3306,2,51,44,3843,5,47,0,0,1
5631,36,3011,0,18,3850,2561,6,24,1,0,1
5632,36,3310,1,64,193,3429,6,77,1,1,1
5633,36,2911,0,34,213,3213,11,32,0,1,1
5634,36,3307,0,22,2313,2814,11,32,0,1,1
5635,60,3002,0,25,311,2854,6,36,0,1,1
5636,36,6707,0,28,5743,2859,10,28,1,1,1
5637,36,3201,0,6,9071,844,12,25,0,1,1
5638,36,3804,0,69,827,6978,13,55,0,1,1
5639,36,5101,0,12,709,1777,10,23,0,1,1
5640,60,5103,0,34,1172,5544,10,48,1,0,1
5641,36,3609,0,6,2978,1847,10,80,0,1,1
5642,60,5710,2,27,2402,3020,18,56,1,0,1
5643,12,4802,1,18,520,2699,10,34,0,1,1
5644,36,5309,0,34,1825,1608,25,14,0,1,1
5645,24,3109,3,22,825,3455,7,51,0,0,1
5646,12,4406,1,39,456,4041,10,73,0,0,1
5647,36,5609,0,0,0,0,12,84,0,1,1
5648,24,4200,1,30,733,3091,17,35,0,0,1
5649,60,3208,1,36,5137,21666,9,57,1,1,1
5650,12,2603,2,28,723,3123,11,39,0,1,1
5651,48,2710,0,15,5912,2500,16,30,0,0,1
5652,120,4208,2,20,2310,3156,9,50,0,0,1
5653,18,6202,1,9,757,375,5,37,1,1,1
5654,24,3501,3,40,811,4202,3,40,0,1,1
5655,12,2209,0,41,130,1189,3,10,0,0,1
5656,24,5301,4,19,31,1555,10,22,0,0,1
5657,36,4608,4,40,489,2863,10,40,0,1,1
5658,24,4800,0,6,1900,104,9,0,1,0,1
5659,18,6510,0,66,2738,16045,16,27,0,1,1
5660,12,4603,0,55,11022,62023,10,100,0,1,1
5661,12,3510,3,21,2155,3887,10,54,0,0,1
5662,36,2603,0,44,84,3124,6,34,0,1,1
5663,12,2607,0,31,169,3122,4,35,0,1,1
5664,60,5307,1,11,0,1757,14,39,1,0,1
5665,24,3400,3,22,2296,2088,8,15,0,0,1
5666,60,3203,3,40,81,2895,11,48,1,0,1
5667,24,3409,3,72,194,5639,6,29,0,1,1
5668,60,3803,0,22,341,3016,10,53,0,1,1
5669,24,4003,3,33,715,2918,5,36,0,0,1
5670,36,2704,1,27,848,2846,6,32,0,1,1
5671,42,2904,0,5,17963,3138,10,64,1,1,1
5672,48,4811,4,18,2141,2853,7,78,0,1,1
5673,36,4311,4,7,191,363,13,42,1,1,1
5674,60,3004,0,27,5389,5320,6,50,1,1,1
5675,12,5807,0,42,27047,31944,11,0,0,1,1
5676,24,4401,0,46,551,3827,19,37,0,1,1
5677,60,4205,0,36,520,2488,9,18,0,1,1
5678,36,2707,0,23,567,1915,14,25,0,1,1
5679,60,3203,2,28,388,3184,5,39,0,1,1
5680,12,4608,0,6,55,2396,10,34,0,1,1
5681,24,5600,1,4,60,568,1,22,0,1,1
5682,12,4701,0,14,1723,2581,4,36,0,1,1
5683,12,3907,2,17,26,3480,11,49,0,1,1
5684,18,2611,6,28,1,2481,2,29,0,1,1
5685,84,3502,3,21,3236,11472,7,35,1,0,1
5686,60,3904,0,28,506,4276,8,53,1,0,1
5687,60,4207,3,49,619,5114,16,61,0,1,1
5688,36,3010,0,22,6999,4870,3,45,0,1,1
5689,60,3110,0,28,1163,2107,14,63,1,1,1
5690,18,3608,0,23,254,2884,2,36,0,1,1
5691,60,4702,2,25,123,1852,16,24,0,1,1
5692,18,2710,1,42,900,2825,10,38,0,0,1
5693,24,4704,6,68,5188,4409,10,57,0,1,1
5694,48,4208,0,9,668,1278,4,56,0,1,1
5695,60,4207,0,15,646,1517,21,13,0,1,1
5696,48,4906,0,43,542,3329,9,49,0,1,1
5697,36,4305,0,55,2595,4354,16,54,1,0,1
5698,60,4010,6,26,894,2781,8,39,0,1,1
5699,12,2807,1,29,1586,4561,4,42,0,1,1
5700,48,6100,3,28,346,3782,17,58,0,1,1
5701,12,4005,0,32,3480,5651,16,14,0,1,1
5702,12,4706,0,6,119,216,14,21,0,1,1
5703,48,3706,3,53,557,3261,5,34,0,1,1
5704,48,2911,2,18,253,2431,4,37,0,1,1
5705,60,2405,1,33,716,3243,5,35,0,1,1
5706,84,3206,3,19,429,5938,2,34,1,1,1
5707,12,4503,2,32,267,1502,10,27,0,1,1
5708,12,2009,1,31,345,1615,13,20,0,1,1
5709,60,4505,0,1,1315,200,9,92,0,1,1
5710,60,4410,3,18,329,2346,10,27,0,1,1
5711,24,5408,2,27,272,2974,10,27,0,1,1
5712,48,2206,1,24,660,1891,3,22,0,0,1
5713,36,3403,6,25,3,3013,8,37,0,1,1
5714,60,5501,4,37,5742,2693,14,14,0,0,1
5715,12,4902,0,14,485,1435,16,0,0,0,1
5716,48,4004,0,43,941,3452,10,44,0,1,1
5717,30,3905,4,52,589,4327,11,32,0,1,1
5718,60,4103,4,40,14204,5728,16,60,0,0,1
5719,60,2900,0,58,199,4468,10,44,0,1,1
5720,60,2502,0,12,553,2567,8,32,0,1,1
5721,48,6202,6,25,941,1657,17,15,0,0,1
5722,18,3707,0,16,231,1241,13,19,0,0,1
5723,36,5502,0,26,2862,4447,10,60,0,1,1
5724,60,5006,1,51,3885,4982,15,38,0,1,1
5725,36,4704,0,0,0,0,15,56,0,1,1
5726,60,3602,0,12,4877,2300,9,31,0,1,1
5727,18,3601,1,36,50,1884,13,25,0,1,1
5728,36,3208,0,0,0,0,8,42,0,1,1
5729,36,5211,0,55,5684,6439,10,97,1,0,1
5730,24,5706,0,37,762,5148,10,80,0,1,1
5731,60,6003,3,34,314,3457,15,31,1,1,1
5732,120,5402,4,29,440,2077,10,74,1,0,1
5733,12,2509,0,14,525,2600,9,34,0,1,1
5734,12,5506,1,13,15322,15000,10,0,0,1,1
5735,48,4507,5,55,1126,5683,12,63,0,1,1
5736,24,4402,0,43,1445,3939,15,25,0,1,1
5737,12,3203,3,43,10865,16218,11,22,0,1,1
5738,48,5304,2,28,263,2275,10,23,0,0,1
5739,60,4800,0,0,0,0,3,39,0,1,1
5740,30,4810,0,37,622,2180,15,26,0,0,1
5741,36,3801,0,39,1863,8983,12,127,1,1,1
5742,48,4801,0,31,857,3290,3,40,0,1,1
5743,24,3110,0,20,13,2147,3,29,0,1,1
5744,24,4307,0,38,12645,4263,9,74,0,1,1
5745,36,4409,0,36,1191,6991,10,107,1,1,1
5746,60,5006,2,33,138,3535,11,44,0,1,1
5747,60,3201,3,55,452,3488,7,49,1,0,1
5748,12,4900,0,41,3624,6056,3,79,1,1,1
5749,60,2902,2,89,176,3880,4,70,1,0,1
5750,60,4206,1,64,773,4035,10,52,0,1,1
5751,12,3411,4,43,163,4075,6,77,0,1,1
5752,48,4800,4,28,1043,3464,10,37,0,1,1
5753,9,3805,0,60,406,3244,9,32,0,1,1
5754,18,4610,2,60,1120,4719,7,58,1,1,1
5755,36,5005,0,36,3338,4528,3,26,0,1,1
5756,60,4003,0,58,1636,6173,10,72,0,0,1
5757,60,3200,0,25,876,4040,10,92,0,1,1
5758,48,2503,3,18,331,1279,3,10,0,0,1
5759,36,2802,0,23,224,4333,10,54,0,1,1
5760,6,2601,0,6,1106,367,4,44,0,1,1
5761,24,2807,0,0,0,0,1,18,0,1,1
5762,48,3609,0,21,2515,3714,18,36,0,1,1
5763,60,5501,0,40,1039,7093,12,0,1,1,1
5764,15,5310,0,21,50,2620,10,27,0,1,1
5765,60,5210,0,30,23633,19768,16,48,1,1,1
5766,72,4411,6,1,5896,81,13,9,0,0,1
5767,24,5808,0,0,0,0,10,9,0,0,1
5768,3,4508,2,41,326,4238,9,34,0,0,1
5769,60,4504,5,25,260,2110,13,30,0,1,1
5770,18,7105,0,0,0,0,16,28,0,1,1
5771,12,5302,0,28,2755,2478,5,22,0,1,1
5772,60,4304,1,24,2550,762,12,16,0,0,1
5773,24,4402,0,21,1631,2025,10,15,0,1,1
5774,120,3510,0,0,0,0,6,24,1,0,1
5775,30,4500,1,14,499,1707,16,33,0,1,1
5776,18,3910,6,24,106,1763,15,22,0,1,1
5777,60,5408,0,45,27848,2735,9,24,0,1,1
5778,12,5602,3,24,118,2079,10,30,0,1,1
5779,18,4402,3,18,1149,2013,9,31,0,0,1
5780,12,3304,2,36,415,2285,9,23,0,1,1
5781,24,4707,1,45,816,5273,6,60,0,0,1
5782,48,2708,2,39,140,3878,6,31,0,1,1
5783,48,4306,1,48,491,3548,6,43,0,0,1
5784,36,5102,0,33,373,5033,10,74,1,1,1
5785,24,2408,0,28,593,4125,3,33,0,1,1
5786,60,4502,0,27,544,2813,15,43,0,0,1
5787,24,5907,2,25,587,2224,14,29,0,1,1
5788,12,3909,1,19,690,3844,7,67,0,1,1
5789,24,5609,0,19,3000,6366,18,29,0,1,1
5790,24,3401,0,0,0,0,5,22,0,1,1
5791,12,3700,0,21,2803,3892,10,46,0,1,1
5792,12,4711,0,14,15,2250,10,33,0,0,1
5793,36,5501,0,46,641,4845,5,58,0,1,1
5794,60,3505,0,43,2492,6943,10,87,0,1,1
5795,12,5508,0,35,197,1657,9,35,0,1,1
5796,12,3600,5,39,286,2849,2,49,0,1,1
5797,12,2611,0,30,183,2450,8,20,0,1,1
5798,48,4603,0,35,1676,3090,10,50,0,1,1
5799,60,2010,0,15,19969,1382,2,56,0,0,1
5800,60,3606,0,50,2784,20219,4,51,0,1,1
5801,48,2401,6,52,69,2959,10,32,0,1,1
5802,48,4404,3,67,648,8329,0,84,1,1,1
5803,24,2904,0,41,408,4527,11,36,0,0,1
5804,24,4103,0,26,357,3100,10,38,0,1,1
5805,18,2910,0,29,359,4006,11,49,0,1,1
5806,24,4302,0,4,17808,3812,13,27,0,0,1
5807,60,4307,0,19,1072,1327,10,24,1,0,1
5808,60,4511,0,23,143,2361,8,33,0,0,1
5809,48,2209,2,32,351,1441,1,21,0,1,1
5810,36,2601,0,40,464,2767,3,34,0,1,1
5811,84,5505,0,8,200,490,10,20,0,1,1
5812,48,2708,0,31,1041,3880,4,50,0,1,1
5813,60,4204,2,16,94,1999,10,70,1,0,1
5814,36,3206,4,37,590,4277,8,47,0,0,1
5815,60,2905,2,20,74,2116,9,15,0,1,1
5816,36,3608,2,71,507,4938,17,70,1,1,1
5817,84,5208,0,0,0,0,0,29,1,1,1
5818,24,5307,0,49,1283,4916,10,150,0,1,1
5819,60,3608,0,16,326,2055,14,25,0,1,1
5820,24,3409,0,52,206,3208,16,33,0,0,1
5821,12,4208,1,46,114,3519,17,46,0,1,1
5822,24,5705,0,22,2179,2173,9,25,0,1,1
5823,33,3907,2,45,1290,2182,4,41,1,0,1
5824,6,2910,0,28,613,4011,6,24,0,0,1
5825,36,4906,0,27,742,3013,9,36,0,1,1
5826,60,5407,6,54,1240,3983,9,55,1,0,1
5827,12,5103,1,28,827,2738,10,47,0,1,1
5828,24,2811,2,36,993,2001,10,29,0,1,1
5829,54,2807,6,8,496,418,7,13,0,0,1
5830,48,6607,0,10,1499,2359,9,23,0,1,1
5831,36,3204,1,31,1545,2704,8,29,0,1,1
5832,60,4811,0,80,519,8125,10,101,1,1,1
5833,36,2810,0,13,10746,2741,2,33,0,1,1
5834,60,5008,0,106,2494,9310,10,95,0,1,1
5835,24,3703,2,31,1646,1855,10,20,0,0,1
5836,60,3600,0,56,1580,3615,8,41,0,1,1
5837,42,3005,2,49,350,3933,2,48,0,0,1
5838,36,4811,0,4,96,273,13,61,1,1,1
5839,48,4500,1,31,834,4732,16,42,0,1,1
5840,24,5306,0,48,1149,2415,10,21,0,1,1
5841,24,3901,1,29,587,2347,12,33,0,1,1
5842,24,4009,0,40,1028,2383,15,105,1,1,1
5843,48,2710,0,44,3174,3366,12,79,1,1,1
5844,48,4811,3,29,750,2859,6,42,0,1,1
5845,48,4408,1,24,1037,8136,14,130,0,1,1
5846,36,4805,4,52,94,3506,2,49,0,0,1
5847,36,5007,1,31,218,3169,17,36,0,0,1
5848,36,5306,2,56,2055,6765,10,0,0,0,1
5849,48,5304,0,95,5133,9797,6,70,0,1,1
5850,48,4507,0,62,1772,2300,18,24,0,1,1
5851,48,4100,0,13,2231,6352,10,49,0,1,1
5852,60,4010,0,32,1220,5243,9,62,0,0,1
5853,60,4803,0,27,1871,6568,4,80,0,1,1
5854,60,5708,2,35,2044,7385,10,38,1,1,1
5855,24,4111,0,19,152,1800,11,35,0,0,1
5856,120,4410,0,51,9243,16627,6,120,0,1,1
5857,60,4209,0,9,658,1046,15,44,0,0,1
5858,120,3509,4,52,1717,2883,10,40,0,1,1
5859,48,3304,0,26,770,3210,3,24,0,1,1
5860,108,3804,0,25,2404,4989,3,55,0,1,1
5861,84,4904,0,14,4805,9825,10,112,0,0,1
5862,24,4011,6,32,151,2222,6,31,0,1,1
5863,24,4503,1,35,1050,2523,14,36,0,1,1
5864,48,4207,0,62,9865,10216,2,172,0,1,1
5865,60,3405,0,0,0,0,6,55,1,0,1
5866,60,5503,0,10,667,2283,9,68,1,0,1
5867,18,4405,5,17,592,2417,8,32,0,0,1
5868,27,3207,4,40,42,2531,7,37,0,1,1
5869,60,3104,0,23,585,3576,2,45,0,1,1
5870,60,5905,3,35,784,3473,10,29,0,1,1
5871,60,3503,1,27,194,1539,9,38,1,1,1
5872,12,5208,0,16,393,1282,27,32,0,1,1
5873,30,3207,6,22,402,2788,11,39,0,0,1
5874,36,3701,0,7,2224,4704,19,28,1,1,1
5875,84,3206,1,38,819,6104,4,72,0,0,1
5876,12,2601,1,28,758,3033,10,40,0,1,1
5877,12,2002,0,34,1068,10740,12,32,1,1,1
5878,18,3507,0,42,545,2653,6,40,0,0,1
5879,36,5904,0,8,453,605,10,16,0,1,1
5880,12,6408,3,20,105,581,10,24,1,1,1
5881,18,5406,0,0,0,0,4,75,1,1,1
5882,24,3204,0,43,1266,2133,7,23,1,1,1
5883,60,4602,0,30,690,2390,11,37,0,1,1
5884,12,7305,0,16,3421,1090,10,8,0,1,1
5885,48,4200,2,67,2647,6604,12,50,0,1,1
5886,48,2800,0,44,6396,4386,5,40,1,1,1
5887,48,6008,0,53,875,2294,1,36,0,1,1
5888,36,3104,0,47,2209,2916,5,42,0,1,1
5889,12,4503,3,42,1550,6828,5,77,1,0,1
5890,15,5401,0,32,486,2217,14,34,0,0,1
5891,30,4505,0,23,12505,3385,9,36,1,1,1
5892,12,2307,0,31,163,1666,8,22,0,1,1
5893,60,3305,0,54,922,5279,13,71,1,1,1
5894,24,5709,0,6,140,310,10,9,0,1,1
5895,60,5203,3,30,678,2428,13,30,0,0,1
5896,60,5308,0,123,19860,39876,3,15,1,1,1
5897,24,5205,1,21,1319,3141,11,52,0,1,1
5898,18,3902,0,15,755,3342,8,41,0,1,1
5899,30,5609,0,3,1316,3145,17,12,0,1,1
5900,36,5202,0,26,1142,3285,17,33,0,1,1
5901,36,6406,0,66,3455,10670,13,13,0,0,1
5902,48,5503,5,40,1570,3681,17,60,1,0,1
5903,12,5801,4,46,261,3390,9,44,1,1,1
5904,33,2503,0,26,1700,1766,2,30,0,1,1
5905,18,3211,0,13,187,1344,10,40,1,1,1
5906,36,4311,0,26,1209,3003,15,36,1,1,1
5907,60,5605,0,33,2186,4969,10,42,1,1,1
5908,36,5211,1,14,1402,1750,4,53,1,1,1
5909,18,3204,3,21,1465,3457,3,52,0,1,1
5910,60,6101,0,0,0,0,17,22,0,0,1
5911,60,4002,0,45,1438,4202,9,64,0,0,1
5912,60,2800,2,2,93,216,3,41,0,0,1
5913,36,3605,0,91,16243,4864,10,55,0,1,1
5914,12,4006,6,34,333,4427,7,42,0,0,1
5915,60,3808,5,39,6894,7219,10,49,1,0,1
5916,36,5302,0,11,218,7127,12,81,1,1,1
5917,48,3802,0,62,3477,5712,14,71,1,1,1
5918,36,3701,1,31,1330,3982,3,60,0,1,1
5919,12,2811,0,35,520,3050,10,33,0,1,1
5920,48,2209,6,40,78,1208,5,5,0,0,1
5921,60,4503,3,20,293,2240,9,28,0,1,1
5922,12,6306,2,13,587,1893,20,28,0,1,1
5923,36,4609,1,58,69,3984,5,55,1,1,1
5924,24,3402,4,27,342,3933,2,65,0,0,1
5925,48,3306,0,26,214,2512,11,33,0,1,1
5926,24,2711,1,19,170,1949,9,27,0,1,1
5927,36,5309,0,24,3569,8749,17,53,0,1,1
5928,18,3001,1,15,227,1871,10,24,0,1,1
5929,30,3103,0,36,290,2908,10,30,0,0,1
5930,36,5301,0,36,103,3264,10,80,0,0,1
5931,48,4908,0,23,2519,3285,4,35,0,1,1
5932,12,4104,0,46,495,4142,10,57,0,1,1
5933,12,2708,1,43,7,3044,11,48,0,1,1
5934,30,6600,0,4,2622,163,10,11,0,0,1
5935,60,4605,6,67,5670,7397,4,50,0,0,1
5936,60,6302,6,23,166,2606,15,33,0,0,1
5937,36,5102,1,18,44,2394,12,34,0,0,1
5938,60,4301,3,84,602,5281,10,55,0,1,1
5939,60,5000,0,39,2726,4250,10,62,0,1,1
5940,60,3707,2,31,1587,3759,9,69,0,0,1
5941,36,2704,5,34,206,1834,3,19,0,0,1
5942,24,5400,1,25,3810,4872,4,19,1,0,1
5943,48,3603,0,87,193,5485,8,65,1,0,1
5944,36,5210,3,21,638,2536,9,44,0,1,1
5945,36,6801,3,7,2991,812,3,8,0,0,1
5946,24,3206,0,21,594,2550,12,37,0,1,1
5947,84,5401,0,0,0,0,1,72,0,0,1
5948,60,2709,0,38,1947,4629,2,51,0,1,1
5949,96,3906,1,50,166,2553,4,9,0,0,1
5950,72,2406,0,9,1300,1947,6,0,0,0,1
5951,12,2100,2,47,1242,3778,17,77,0,1,1
5952,60,5305,0,22,2198,3824,9,44,0,1,1
5953,60,2807,4,23,392,1500,8,29,0,1,1
5954,24,3111,1,14,326,1060,15,12,1,0,1
5955,12,3001,1,73,1253,6232,10,36,0,1,1
5956,36,3610,0,42,142,2521,2,45,0,0,1
5957,24,3510,0,81,605,5470,7,69,1,1,1
5958,24,5202,5,25,51,2000,7,26,0,0,1
5959,60,5310,5,3,4820,150,4,28,1,0,1
5960,36,6408,0,21,620,3026,10,49,1,1,1
5961,12,3206,0,25,56,2708,13,43,0,1,1
5962,36,4305,1,28,188,1718,11,20,0,1,1
5963,24,4309,0,19,789,3534,14,34,0,1,1
5964,24,4404,3,26,2460,2795,12,26,0,0,1
5965,36,3211,0,32,2624,3718,5,43,0,1,1
5966,48,2609,0,37,482,2175,10,10,0,1,1
5967,42,4000,0,45,12499,8672,11,88,1,1,1
5968,36,3609,0,10,8354,3918,13,24,0,1,1
5969,48,2909,0,42,5560,2310,7,32,0,1,1
5970,24,4503,0,44,9260,3845,17,70,0,1,1
5971,30,6204,6,26,138,4074,10,52,1,1,1
5972,36,3103,1,27,1169,3722,3,42,0,0,1
5973,60,3704,0,89,1384,6226,4,75,1,1,1
5974,36,4310,4,26,534,3522,15,45,0,1,1
5975,60,4200,4,18,993,3826,10,56,0,0,1
5976,36,4601,2,17,248,2963,5,29,0,1,1
5977,60,3607,0,41,1172,3464,11,55,0,1,1
5978,60,4510,0,39,702,2995,18,38,1,1,1
5979,12,2702,0,39,599,2599,7,34,0,1,1
5980,60,6503,0,9,4464,2783,10,29,0,0,1
5981,60,5108,0,34,184,2135,10,30,0,1,1
5982,36,5010,0,18,982,2856,12,32,0,1,1
5983,12,4607,0,2,3346,900,16,55,0,1,1
5984,60,2801,1,4,0,10500,4,9,0,0,1
5985,60,3409,0,64,1298,5189,4,78,1,1,1
5986,24,4103,0,13,5462,4236,18,62,0,1,1
5987,60,3901,0,25,879,3194,18,42,0,1,1
5988,60,3506,3,16,100,3356,12,86,1,1,1
5989,60,3101,2,27,943,2728,12,46,0,1,1
5990,36,5205,2,32,710,4056,4,54,0,1,1
5991,12,5201,0,10,3645,4717,10,59,0,1,1
5992,12,6008,0,14,10239,1686,10,46,0,1,1
5993,60,5000,0,22,123,5424,10,51,0,0,1
5994,36,5007,0,9,866,1670,16,23,0,1,1
5995,36,3402,3,76,336,2303,16,20,0,0,1
5996,24,4800,1,44,115,2855,9,34,0,1,1
5997,84,4503,0,18,57,1377,12,8,0,0,1
5998,12,4903,6,46,5526,4893,11,75,0,1,1
5999,36,3502,3,33,83,3294,6,44,0,1,1
6000,24,6906,0,26,247,3157,10,39,0,1,1
6001,12,5400,2,2,34957,7806,4,0,1,1,1
6002,42,2511,0,23,205,1541,2,16,0,1,1
6003,30,3703,1,24,300,3551,13,57,0,1,1
6004,15,4911,0,39,287,3138,9,10,0,0,1
6005,48,3508,0,14,812,3042,8,75,1,1,1
6006,60,5208,0,17,2056,3288,10,38,0,1,1
6007,18,2203,2,34,1496,2755,5,29,0,1,1
6008,24,5109,5,20,2422,3580,10,61,0,1,1
6009,60,5203,5,22,3868,3003,9,43,0,0,1
6010,36,3910,1,20,852,2171,11,27,0,1,1
6011,36,3307,0,24,3915,2445,14,32,0,1,1
6012,24,2304,6,50,86,1511,4,20,0,0,1
6013,36,2308,1,28,348,2644,10,33,0,1,1
6014,60,5400,0,43,1573,3993,10,45,0,1,1
6015,60,4208,0,15,997,3701,9,81,1,1,1
6016,60,4405,0,59,2399,7379,17,98,1,1,1
6017,60,3911,0,41,173,2658,21,64,1,1,1
6018,30,4100,1,70,455,4376,5,23,0,1,1
6019,42,5310,6,5,3315,112,6,8,1,0,1
6020,36,4002,0,18,1177,3450,16,53,0,1,1
6021,42,4102,0,19,18069,4834,4,83,0,0,1
6022,24,6304,2,17,871,1080,10,0,0,0,1
6023,12,2305,3,22,360,1859,5,21,0,1,1
6024,60,3207,0,0,0,0,0,70,0,0,1
6025,12,4702,1,12,3749,7321,4,48,1,1,1
6026,12,5810,0,0,0,0,1,685,0,1,1
6027,36,3510,0,34,2225,4736,13,90,0,0,1
6028,42,6010,5,25,859,1746,10,18,0,0,1
